cpf|nome|endereco|dia|mes|ano|telefone|cidade
74132662020|Bastos Jaca|Av. Movimentada|09|02|1988|65454675678|Cuiaba
94847576567|Zenaide Azevedo|Avenida Numero Dois|10|01|1956|55454675678|Cuiaba
56472538654|Jose Zani|Rua Tres|14|04|1988|15454675678|Sao Luis
64533570208|Bastos Del Nero|Rua Sem Carros|01|08|1948|67454675678|Curitiba
24840839204|Jose Avelar|Rua Tres|10|08|1970|71454675678|Campinas
50473801302|Gustavo Del Nero|Rua Carlos Silva|19|09|1988|55454675678|Sao Luis
46596890180|Bastos Frade|Avenida das Torres|09|09|1980|22454675678|Recife
67627627869|Nair Hilder|R. Numero Vinte|01|04|1954|67454675678|Porto Alegre
47834916823|Tiana Frade|Rua Numero Um|22|02|1998|22454675678|Sao Luis
95369970378|Ana Hilder|Avenida Sete|10|07|1954|13454675678|Sao Luis
16433112803|Nair Elgam|Rua Joao Santos|14|06|1998|72454675678|Sao Paulo
86868686700|Maria Jaca|A. Da Cidade|19|04|1983|85454675678|Campinas
67938303682|Jose Santos|A. Da Cidade|17|04|1970|85454675678|Sao Luis
61926650018|Nair Santos|Rua Carlos Silva|01|11|1980|11454675678|Curitiba
86868686700|Chico Avelar|A. Da Cidade|26|03|1970|86454675678|Recife
59393533393|Bastos Inacio|Rua Tres|17|12|1988|15454675678|Recife
24148056095|Franco Frade|R. Onze Mil|18|07|1988|67454675678|Aracaju
73730271806|Nair Elgam|Rua Numero Um|07|02|1954|71454675678|Teresina
30915942895|Tiana Souza|Avenida Numero Dois|11|10|1948|21454675678|Sao Luis
86868686700|Bastos Santos|Avenida Numero Dois|07|10|1980|67454675678|Curitiba
36656871607|Zenaide Azevedo|Rua Numero Um|09|04|1998|72454675678|Sao Luis
90441994393|Maria Inacio|Av. Movimentada|01|07|1948|15454675678|Sao Paulo
37657972009|Bastos Souza|Avenida das Torres|17|11|1970|65454675678|Campinas
16613501352|Ana Azevedo|Rua Tres|17|12|1998|71454675678|Sao Luis
15502987809|Nair Silva|Rua Recife|07|08|1988|21454675678|Cuiaba
89759402840|Paulo Del Nero|Av. Campina Grande|05|06|1954|73454675678|Campinas
61656721325|Maria Frade|Rua Carlos Silva|14|06|1998|72454675678|Sao Luis
07146564703|Luis Silva|Rua Joao Santos|14|12|1956|86454675678|Teresina
10193364719|Franco Santos|Rua Sem Carros|10|07|1980|86454675678|Aracaju
75814022159|Maria Gomes|Rua Recife|14|01|1988|85454675678|Rio de Janeiro
55844479785|Tiana Jaca|Rua Recife|22|09|1954|72454675678|Sao Paulo
75416050772|Maria Silva|R. Onze Mil|05|10|1970|86454675678|Londrina
86868686700|Nair Avelar|R. Numero Vinte|23|04|1970|23454675678|Aracaju
89617800772|Gustavo Aragao|Avenida Sete|01|12|1988|23454675678|Sao Luis
94847576567|Bastos Avelar|Avenida Numero Dois|14|06|1954|23454675678|Curitiba
73100534514|Luis Souza|A. Da Cidade|23|10|1976|71454675678|Curitiba
06235301634|Tiana Inacio|R. Numero Vinte|11|04|1956|71454675678|Rio de Janeiro
86868768768|Luis Aragao|R. Onze Mil|22|09|1976|86454675678|Porto Alegre
86868768768|Gustavo Avelar|Rua Numero Um|14|04|1954|22454675678|Rio de Janeiro
39830941124|Bastos Souza|Avenida das Torres|22|07|1976|72454675678|Porto Alegre
10978641116|Gustavo Zani|Avenida Sete|17|06|1976|23454675678|Sao Paulo
02885478020|Bastos Avelar|A. Da Cidade|01|08|1980|11454675678|Aracaju
91002396239|Maria Hilder|Rua Joao Santos|11|05|1976|72454675678|Sao Paulo
62938552807|Bastos Avelar|Rua Recife|24|01|1956|86454675678|Campinas
63545454647|Nair Aragao|Av. Campina Grande|09|12|1970|22454675678|Porto Alegre
63014353116|Ana Santos|Rua Recife|10|02|1956|13454675678|Sao Luis
55246679128|Ana Inacio|Avenida Sete|10|04|1980|85454675678|Aracaju
77788888887|Bastos Hilder|Avenida Numero Dois|11|02|1970|11454675678|Teresina
87526090819|Maria Hilder|Avenida das Torres|26|05|1956|15454675678|Florianopolis
21415017760|Luis Inacio|Av. Campina Grande|11|02|1970|86454675678|Florianopolis
49776346758|Gustavo Jaca|Av. Campina Grande|26|09|1954|86454675678|Florianopolis
94513262435|Bastos Silva|Rua Sem Carros|23|10|1954|13454675678|Sao Paulo
19568980857|Maria Jaca|Avenida das Torres|05|01|1954|85454675678|Teresina
86868686700|Bastos Avelar|Rua Joao Santos|09|12|1970|55454675678|Recife
24551346012|Maria Jaca|A. Da Cidade|07|08|1980|86454675678|Campinas
11902528727|Gustavo Frade|Avenida Numero Dois|19|06|1980|86454675678|Curitiba
63545454647|Luis Elgam|Rua Joao Santos|23|05|1983|11454675678|Londrina
08414170242|Bastos Elgam|Rua Joao Santos|24|09|1988|65454675678|Londrina
77788888887|Bastos Hilder|R. Numero Vinte|26|09|1983|86454675678|Teresina
49987164501|Zenaide Hilder|Rua Carlos Silva|09|10|1983|85454675678|Sao Luis
94847576567|Paulo Frade|Rua Carlos Silva|11|01|1980|23454675678|Porto Alegre
44936855650|Luis Gomes|Av. Campina Grande|10|01|1983|21454675678|Aracaju
71793462925|Gustavo Souza|Av. Movimentada|05|12|1980|15454675678|Rio de Janeiro
52351070984|Nair Frade|A. Da Cidade|24|06|1976|86454675678|Rio de Janeiro
27873699285|Bastos Aragao|A. Da Cidade|01|09|1976|65454675678|Florianopolis
66855673686|Zenaide Gomes|R. Numero Vinte|14|03|1983|85454675678|Cuiaba
77788888887|Chico Zani|Av. Movimentada|10|08|1956|65454675678|Recife
26327886094|Jose Elgam|Av. Movimentada|23|06|1998|21454675678|Sao Paulo
86868768768|Ana Frade|Rua Joao Santos|22|03|1956|55454675678|Aracaju
77788888887|Paulo Jaca|Rua Numero Um|09|02|1983|85454675678|Florianopolis
47329967289|Maria Frade|R. Onze Mil|01|09|1998|22454675678|Teresina
96664635984|Jose Inacio|Avenida Sete|10|10|1970|23454675678|Manaus
91645838994|Bastos Del Nero|Rua Joao Santos|18|05|1954|73454675678|Londrina
34809968413|Tiana Elgam|Avenida das Torres|24|11|1983|86454675678|Sao Paulo
46249334009|Paulo Souza|Av. Movimentada|09|01|1970|86454675678|Sao Paulo
08447785246|Zenaide Avelar|Rua Sem Carros|10|09|1980|67454675678|Campinas
75698179581|Bastos Rossi|R. Onze Mil|07|12|1970|55454675678|Teresina
92498338497|Zenaide Avelar|Av. Campina Grande|05|03|1954|73454675678|Manaus
03793905900|Tiana Gomes|Avenida Sete|14|04|1970|86454675678|Sao Paulo
32505786739|Gustavo Inacio|A. Da Cidade|18|01|1954|65454675678|Campinas
25586911558|Gustavo Inacio|R. Onze Mil|14|10|1970|65454675678|Londrina
94847576567|Ana Del Nero|Rua Tres|23|03|1948|55454675678|Sao Luis
37606040133|Franco Jaca|Avenida das Torres|05|05|1956|22454675678|Porto Alegre
65074847508|Zenaide Frade|Avenida Sete|18|11|1956|23454675678|Londrina
77788888887|Paulo Silva|Rua Carlos Silva|18|02|1998|71454675678|Porto Alegre
99744911697|Gustavo Hilder|Av. Movimentada|14|08|1976|67454675678|Florianopolis
24105372513|Chico Elgam|Rua Sem Carros|10|01|1956|15454675678|Sao Luis
85805238853|Nair Inacio|Rua Numero Um|10|10|1980|22454675678|Cuiaba
86868686700|Nair Zani|Rua Carlos Silva|10|03|1998|15454675678|Curitiba
51614098603|Bastos Frade|Av. Movimentada|05|11|1954|71454675678|Sao Paulo
49223198240|Nair Del Nero|Rua Recife|19|02|1954|85454675678|Rio de Janeiro
36149062996|Zenaide Zani|Av. Movimentada|07|10|1954|55454675678|Porto Alegre
03084100098|Franco Rossi|Rua Sem Carros|19|07|1954|23454675678|Porto Alegre
08476094990|Bastos Zani|R. Onze Mil|14|08|1948|23454675678|Londrina
94847576567|Maria Hilder|Av. Movimentada|18|08|1988|22454675678|Aracaju
87612133903|Bastos Del Nero|Rua Joao Santos|10|07|1983|67454675678|Rio de Janeiro
81026168066|Tiana Gomes|R. Numero Vinte|11|09|1976|67454675678|Rio de Janeiro
78057221704|Gustavo Aragao|Avenida Numero Dois|10|06|1948|65454675678|Rio de Janeiro
17327219471|Gustavo Rossi|Rua Carlos Silva|22|07|1956|67454675678|Rio de Janeiro
63545454647|Tiana Hilder|R. Numero Vinte|22|09|1983|21454675678|Teresina
07287643936|Franco Avelar|Rua Recife|05|07|1970|85454675678|Londrina
51202056822|Zenaide Hilder|Rua Numero Um|14|04|1956|11454675678|Manaus
32032983095|Maria Souza|Av. Campina Grande|07|05|1954|71454675678|Rio de Janeiro
38457936190|Paulo Hilder|Rua Joao Santos|01|04|1988|71454675678|Sao Luis
69444584038|Jose Souza|Av. Movimentada|05|04|1948|73454675678|Porto Alegre
47789166700|Gustavo Hilder|Rua Joao Santos|17|12|1983|86454675678|Manaus
21173451315|Paulo Avelar|Avenida Numero Dois|18|11|1976|22454675678|Teresina
48994864300|Luis Souza|Avenida das Torres|11|04|1976|15454675678|Manaus
92117736793|Paulo Zani|R. Onze Mil|23|08|1948|55454675678|Aracaju
77788888887|Ana Souza|Rua Carlos Silva|18|07|1988|72454675678|Sao Luis
34918710425|Franco Inacio|Avenida das Torres|17|03|1976|73454675678|Cuiaba
46060637264|Chico Inacio|Rua Sem Carros|01|05|1980|55454675678|Teresina
01121054838|Franco Santos|Avenida Sete|10|10|1988|11454675678|Rio de Janeiro
39281282569|Luis Jaca|Avenida Numero Dois|18|04|1970|15454675678|Londrina
46871388290|Luis Del Nero|Avenida das Torres|05|09|1980|71454675678|Teresina
14783497192|Luis Avelar|Rua Joao Santos|19|05|1980|67454675678|Recife
47502296107|Zenaide Jaca|Avenida das Torres|24|11|1983|23454675678|Teresina
05610180570|Nair Hilder|Avenida das Torres|19|03|1988|71454675678|Porto Alegre
89039544913|Tiana Jaca|Avenida das Torres|22|02|1954|72454675678|Manaus
24213266729|Maria Souza|Rua Tres|24|04|1970|72454675678|Aracaju
67687137795|Gustavo Silva|Avenida das Torres|18|03|1970|13454675678|Recife
65422523040|Paulo Santos|Avenida Sete|26|08|1954|13454675678|Teresina
31254923004|Zenaide Inacio|Rua Carlos Silva|07|02|1976|67454675678|Aracaju
94847576567|Tiana Silva|Rua Carlos Silva|14|02|1954|72454675678|Teresina
67710690440|Franco Santos|Av. Movimentada|22|11|1948|73454675678|Rio de Janeiro
86868768768|Luis Zani|R. Onze Mil|24|08|1983|55454675678|Campinas
03363935390|Jose Rossi|Rua Numero Um|10|02|1948|15454675678|Manaus
86868768768|Tiana Aragao|Rua Sem Carros|18|10|1954|72454675678|Teresina
23951328452|Bastos Inacio|Rua Joao Santos|19|02|1970|67454675678|Sao Luis
86868686700|Gustavo Del Nero|Rua Sem Carros|17|10|1998|86454675678|Porto Alegre
25244385704|Paulo Del Nero|Rua Sem Carros|10|01|1954|13454675678|Rio de Janeiro
62738218954|Ana Hilder|R. Onze Mil|01|06|1970|65454675678|Campinas
24146154359|Jose Gomes|Rua Carlos Silva|24|02|1980|13454675678|Aracaju
28334912390|Maria Frade|Rua Recife|10|09|1948|22454675678|Sao Paulo
35173814977|Franco Hilder|Rua Tres|17|06|1948|21454675678|Recife
86868686700|Chico Santos|Avenida das Torres|17|09|1970|71454675678|Porto Alegre
77788888887|Luis Frade|Avenida das Torres|24|02|1998|11454675678|Manaus
79977413053|Ana Gomes|A. Da Cidade|18|11|1998|71454675678|Recife
94847576567|Franco Inacio|R. Onze Mil|14|04|1948|65454675678|Aracaju
82096990408|Luis Jaca|Rua Carlos Silva|26|11|1983|72454675678|Campinas
14062936100|Tiana Frade|Rua Carlos Silva|24|06|1998|15454675678|Teresina
30904591670|Luis Rossi|A. Da Cidade|05|07|1954|55454675678|Cuiaba
80775654175|Tiana Hilder|Rua Numero Um|05|02|1956|85454675678|Rio de Janeiro
63545454647|Gustavo Rossi|Rua Recife|23|10|1970|85454675678|Recife
44100242131|Bastos Azevedo|Av. Campina Grande|18|04|1980|13454675678|Sao Luis
86868768768|Luis Azevedo|R. Onze Mil|10|01|1980|71454675678|Recife
22845155840|Jose Hilder|Rua Recife|14|08|1948|11454675678|Rio de Janeiro
63545454647|Bastos Silva|R. Onze Mil|07|11|1970|21454675678|Porto Alegre
62546726269|Chico Inacio|A. Da Cidade|22|02|1976|11454675678|Teresina
86868686700|Maria Elgam|Rua Recife|11|10|1980|71454675678|Sao Luis
23900001340|Nair Azevedo|Avenida Sete|24|09|1956|71454675678|Cuiaba
86868768768|Ana Frade|Rua Sem Carros|18|12|1988|67454675678|Sao Paulo
17122901858|Jose Souza|Avenida Numero Dois|10|08|1988|72454675678|Teresina
10525599487|Tiana Inacio|Av. Movimentada|24|05|1998|73454675678|Cuiaba
97295490876|Paulo Azevedo|R. Onze Mil|23|05|1976|65454675678|Londrina
77585533381|Jose Hilder|Rua Joao Santos|01|09|1988|86454675678|Manaus
81941756824|Nair Rossi|Rua Numero Um|22|11|1988|15454675678|Recife
99692490297|Chico Frade|Rua Sem Carros|18|09|1983|85454675678|Cuiaba
37359785847|Ana Frade|Avenida Sete|10|05|1970|86454675678|Sao Paulo
35101545333|Maria Elgam|Rua Recife|17|01|1976|71454675678|Porto Alegre
94847576567|Jose Gomes|Avenida Sete|26|04|1976|22454675678|Sao Paulo
30191798746|Paulo Azevedo|Avenida Sete|07|09|1970|73454675678|Campinas
77788888887|Bastos Aragao|R. Numero Vinte|19|03|1970|86454675678|Londrina
44053022002|Jose Elgam|Av. Campina Grande|26|05|1976|86454675678|Rio de Janeiro
35827014176|Franco Jaca|Rua Tres|17|08|1988|21454675678|Porto Alegre
94847576567|Gustavo Del Nero|Avenida Sete|05|09|1980|65454675678|Curitiba
00400433800|Bastos Aragao|Av. Campina Grande|26|05|1998|21454675678|Sao Luis
84719442439|Ana Zani|Avenida das Torres|19|09|1948|86454675678|Manaus
56724719518|Ana Souza|Av. Campina Grande|09|03|1988|67454675678|Cuiaba
56153513220|Franco Del Nero|Av. Campina Grande|24|10|1954|13454675678|Recife
79867190793|Jose Avelar|Rua Tres|10|05|1976|55454675678|Porto Alegre
29751927978|Bastos Elgam|R. Onze Mil|09|07|1976|22454675678|Campinas
41078056110|Tiana Azevedo|Rua Recife|24|09|1998|71454675678|Londrina
86868768768|Jose Avelar|Rua Carlos Silva|11|03|1988|72454675678|Rio de Janeiro
73583092430|Nair Azevedo|R. Numero Vinte|14|12|1956|72454675678|Sao Luis
86868768768|Zenaide Souza|Av. Movimentada|23|01|1956|11454675678|Sao Luis
14175300309|Franco Elgam|R. Numero Vinte|23|04|1948|15454675678|Rio de Janeiro
86868686700|Luis Santos|Rua Recife|11|06|1983|85454675678|Londrina
42536811158|Gustavo Inacio|Avenida Numero Dois|26|12|1954|11454675678|Londrina
74847392604|Tiana Souza|Avenida Numero Dois|23|11|1954|22454675678|Recife
23169122908|Franco Avelar|R. Onze Mil|14|08|1954|67454675678|Campinas
43861781476|Zenaide Jaca|Rua Numero Um|22|10|1998|15454675678|Recife
93904680510|Maria Santos|R. Numero Vinte|19|07|1980|55454675678|Curitiba
23132069043|Maria Gomes|Avenida Sete|23|06|1983|85454675678|Cuiaba
10194477533|Gustavo Inacio|Av. Campina Grande|10|02|1998|21454675678|Curitiba
13520862395|Paulo Jaca|Rua Carlos Silva|10|09|1948|85454675678|Florianopolis
15783587877|Jose Santos|Rua Recife|01|07|1983|21454675678|Rio de Janeiro
55241311173|Zenaide Aragao|R. Numero Vinte|10|04|1976|13454675678|Sao Luis
63545454647|Tiana Rossi|Rua Recife|26|01|1988|11454675678|Teresina
37674655822|Maria Silva|R. Numero Vinte|07|06|1988|22454675678|Curitiba
66183037028|Gustavo Azevedo|A. Da Cidade|10|11|1983|11454675678|Florianopolis
48194673011|Jose Elgam|Av. Campina Grande|01|11|1980|71454675678|Teresina
21028494220|Jose Souza|Rua Recife|09|11|1948|23454675678|Recife
07643435480|Franco Santos|Av. Campina Grande|14|03|1976|22454675678|Teresina
94847576567|Jose Hilder|Av. Movimentada|14|07|1976|11454675678|Londrina
08704655702|Maria Elgam|A. Da Cidade|22|11|1976|85454675678|Campinas
99482330340|Jose Azevedo|Rua Carlos Silva|14|04|1988|86454675678|Cuiaba
11166019586|Maria Elgam|Rua Sem Carros|10|12|1976|73454675678|Porto Alegre
98018105308|Gustavo Hilder|Avenida das Torres|24|03|1983|65454675678|Cuiaba
33331759163|Bastos Aragao|Rua Recife|01|07|1956|21454675678|Sao Paulo
48170115809|Paulo Zani|R. Onze Mil|11|11|1970|13454675678|Sao Luis
06983505379|Franco Hilder|Rua Tres|24|01|1954|71454675678|Sao Paulo
46046268982|Jose Souza|A. Da Cidade|17|06|1988|71454675678|Recife
86262622489|Maria Azevedo|Rua Recife|22|03|1976|22454675678|Florianopolis
66526834582|Luis Jaca|Rua Carlos Silva|17|09|1998|13454675678|Manaus
04676419279|Franco Rossi|Rua Joao Santos|23|11|1983|73454675678|Recife
05246566145|Chico Avelar|Rua Numero Um|09|02|1970|22454675678|Campinas
11991518668|Zenaide Inacio|Avenida Sete|24|06|1970|67454675678|Manaus
36437230754|Tiana Souza|Av. Movimentada|23|07|1983|11454675678|Sao Luis
84950693697|Jose Del Nero|R. Numero Vinte|05|05|1976|85454675678|Manaus
77788888887|Zenaide Elgam|Rua Joao Santos|22|03|1956|11454675678|Campinas
86025942595|Tiana Azevedo|Av. Campina Grande|05|03|1948|86454675678|Curitiba
23681367973|Gustavo Silva|Avenida Numero Dois|23|08|1948|23454675678|Aracaju
68123746792|Maria Rossi|Rua Joao Santos|18|12|1983|86454675678|Recife
87903160290|Gustavo Del Nero|Avenida Numero Dois|19|05|1983|85454675678|Recife
13259081852|Jose Rossi|R. Numero Vinte|26|09|1988|23454675678|Curitiba
91741292522|Franco Gomes|Rua Sem Carros|26|02|1980|85454675678|Curitiba
77788888887|Luis Frade|Rua Joao Santos|26|11|1954|21454675678|Londrina
04547947627|Nair Del Nero|Rua Numero Um|10|10|1983|85454675678|Cuiaba
42801600660|Paulo Silva|Avenida Sete|10|04|1948|67454675678|Sao Luis
43127016522|Bastos Del Nero|R. Numero Vinte|18|03|1988|23454675678|Sao Paulo
86099364730|Maria Zani|Rua Recife|01|04|1956|23454675678|Sao Paulo
57732324056|Ana Azevedo|Avenida Numero Dois|05|10|1956|73454675678|Aracaju
86868768768|Zenaide Jaca|Rua Carlos Silva|01|05|1983|11454675678|Rio de Janeiro
88023684221|Ana Aragao|Rua Recife|18|11|1970|73454675678|Sao Luis
19493310329|Ana Gomes|Rua Recife|07|04|1956|71454675678|Recife
83538252106|Bastos Frade|Avenida Numero Dois|10|11|1988|15454675678|Sao Paulo
38779551009|Ana Rossi|Rua Carlos Silva|18|09|1983|55454675678|Aracaju
59244118181|Chico Santos|Rua Recife|26|04|1956|86454675678|Florianopolis
86868686700|Bastos Silva|Avenida Sete|05|10|1983|22454675678|Recife
09440020644|Maria Del Nero|Av. Movimentada|19|07|1980|13454675678|Aracaju
95821716853|Luis Azevedo|Rua Carlos Silva|10|06|1988|15454675678|Sao Paulo
77788888887|Zenaide Santos|Av. Campina Grande|01|11|1988|22454675678|Florianopolis
87219058942|Bastos Azevedo|Av. Movimentada|19|11|1983|22454675678|Aracaju
83739470941|Zenaide Rossi|Avenida Numero Dois|10|02|1948|22454675678|Londrina
58522040800|Paulo Rossi|Av. Movimentada|07|11|1948|85454675678|Campinas
98114667427|Franco Santos|Rua Recife|23|02|1948|22454675678|Florianopolis
77788888887|Nair Jaca|Avenida Sete|10|07|1998|86454675678|Aracaju
08573809663|Ana Frade|Rua Carlos Silva|10|11|1983|86454675678|Porto Alegre
94847576567|Ana Silva|Rua Sem Carros|22|05|1983|65454675678|Florianopolis
37533439430|Nair Del Nero|Rua Carlos Silva|18|02|1983|55454675678|Teresina
18187155540|Gustavo Rossi|A. Da Cidade|11|06|1980|11454675678|Rio de Janeiro
48035410784|Maria Silva|R. Onze Mil|26|05|1970|71454675678|Florianopolis
13390905979|Gustavo Silva|Rua Numero Um|26|01|1983|65454675678|Rio de Janeiro
36137192156|Tiana Santos|Rua Tres|09|10|1976|23454675678|Florianopolis
10766181383|Zenaide Azevedo|Rua Carlos Silva|17|03|1988|67454675678|Florianopolis
11551754843|Gustavo Hilder|Avenida Numero Dois|01|03|1988|23454675678|Aracaju
22666325822|Zenaide Azevedo|Av. Campina Grande|22|10|1976|86454675678|Londrina
86868768768|Gustavo Silva|Rua Joao Santos|18|08|1988|22454675678|Rio de Janeiro
86868686700|Chico Elgam|Rua Numero Um|23|08|1970|22454675678|Sao Paulo
77788888887|Nair Aragao|Rua Carlos Silva|14|05|1998|71454675678|Teresina
86868768768|Franco Elgam|Rua Tres|23|12|1980|23454675678|Cuiaba
36956044331|Chico Hilder|Av. Movimentada|18|12|1998|73454675678|Campinas
69228361700|Nair Elgam|Avenida Sete|17|04|1983|86454675678|Teresina
26872991895|Chico Zani|R. Onze Mil|11|11|1954|22454675678|Porto Alegre
39006727172|Jose Jaca|Rua Tres|18|08|1948|55454675678|Florianopolis
77788888887|Nair Souza|R. Numero Vinte|22|05|1954|67454675678|Cuiaba
84839626081|Nair Souza|Avenida Sete|19|04|1980|65454675678|Florianopolis
77788888887|Franco Elgam|Rua Tres|23|08|1948|71454675678|Aracaju
82324151693|Chico Gomes|Rua Sem Carros|05|10|1998|72454675678|Curitiba
86868686700|Ana Elgam|Rua Carlos Silva|07|12|1954|65454675678|Rio de Janeiro
89154561060|Nair Silva|Rua Joao Santos|14|11|1983|65454675678|Londrina
15185124377|Chico Zani|Avenida Sete|01|05|1976|13454675678|Porto Alegre
48908114866|Nair Jaca|Av. Campina Grande|26|09|1954|72454675678|Recife
80817075496|Jose Zani|R. Numero Vinte|07|12|1976|15454675678|Cuiaba
77788888887|Ana Frade|Avenida Numero Dois|01|07|1954|86454675678|Florianopolis
70058383603|Zenaide Inacio|Avenida das Torres|26|07|1954|22454675678|Porto Alegre
08434822148|Bastos Silva|Rua Recife|09|04|1956|22454675678|Manaus
66617447743|Luis Souza|R. Onze Mil|22|01|1988|71454675678|Porto Alegre
86868768768|Maria Azevedo|Rua Recife|24|10|1976|86454675678|Campinas
04757455585|Jose Santos|Avenida Sete|19|12|1970|71454675678|Florianopolis
98874662041|Chico Inacio|Avenida Numero Dois|22|03|1998|11454675678|Londrina
01237256666|Ana Inacio|A. Da Cidade|01|04|1988|86454675678|Porto Alegre
49206288970|Franco Avelar|Rua Sem Carros|07|02|1954|21454675678|Campinas
27047950028|Paulo Santos|Avenida Sete|05|08|1956|71454675678|Sao Paulo
86868686700|Gustavo Jaca|Rua Tres|10|02|1948|22454675678|Londrina
10508528852|Bastos Inacio|Av. Movimentada|07|01|1954|72454675678|Rio de Janeiro
06784239890|Gustavo Azevedo|Rua Recife|10|04|1998|22454675678|Aracaju
93059062730|Zenaide Silva|Avenida Numero Dois|05|11|1988|21454675678|Manaus
96569044354|Gustavo Zani|Rua Joao Santos|14|07|1980|11454675678|Aracaju
07963764841|Zenaide Hilder|A. Da Cidade|10|07|1954|71454675678|Rio de Janeiro
96856087845|Jose Elgam|Avenida das Torres|19|11|1948|86454675678|Aracaju
